1,2,3,4,5,LLE1,LLE2,LLE3,LLE4,LLE5,LLE6,LTSA1,LTSA2,LTSA3,LTSA4,LTSA5,LTSA6,Mod_LLE1,Mod_LLE2,Mod_LLE3,Mod_LLE4,Mod_LLE5,Mod_LLE6,Isomap1,Isomap2,Isomap3,Isomap4,Isomap5,Isomap6,MDS1,MDS2,MDS3,MDS4,MDS5,MDS6,SE1,SE2,SE3,SE4,SE5,SE6,tSNE1,tSNE2,tSNE3,tSNE4,tSNE5,tSNE6,blosum62_val1,blosum62_val2,blosum62_val3,blosum62_val4,blosum62_val5,blosum62_val6,tip_pos,protrusion,length,total_charge,nr_charged,Happiness_mean,Nr_sad,identity,similarity,Hydropathy,Hydropathy_diff,Access,Relacc,Scacc,Screlacc,local_CA,simlength,local_CA_nom
1.0,1.0,0.25,0.0,0.0,-0.2895328048905357,0.5782128376876787,-0.2878059461635978,-0.2886799334491687,0.5764859789607404,-0.28868013209037824,-0.2031565817793481,0.5750507522249244,-0.20315658177934826,0.2023195666562621,0.5750507522249245,-0.4638478891173068,0.28913816220365673,-0.5775187567834712,0.28880138245134523,0.28838771278014524,-0.5771815153893857,0.28837301473127874,-1.7249570661772502,-11.358499288510945,-1.7249570661772367,12.728787728672295,-11.358499288510945,13.4381249807041,-9.485819633178727,-1.9700811946981889,-9.485819633178732,2.756826974431717,4.121807766134168,14.06308572048976,-0.16860965091027724,-0.25020209417737105,-0.036958632009670464,0.4756953327592945,-0.279540716290129,0.4756953327592945,-245.23716735839844,-464.6009216308594,-32.85683059692383,185.8275451660156,-713.052734375,432.71295166015625,7.658278728767263,12.388000061942511,7.658278728767263,-0.8413651904633099,12.388000061942511,-1.5258025480342592,101,5.20944,20,-2,4,0.856,2,0.4,0.262,-2.45,0.52,713.3969999999997,363.55699999999996,624.809,375.969,4.928999999999999,0.0131,>4<50
1.0,1.0,1.0,0.75,0.0,0.08082512255382243,-0.195851459288478,0.5156103262651309,-0.439829162112674,-0.4778890785355857,0.5171342511178024,0.16985652942910465,0.1563895906440154,0.4429473842762628,-0.4649324867836441,-0.6461138432383029,0.3418528256725698,0.08955631338651915,0.06533556657385417,0.4604427697107191,-0.5516868953164767,-0.5162407624698704,0.4525930081152426,-2.9003423520579843,0.7424199906370215,-9.568876120107463,10.265410853836467,11.030263747799435,-9.56887612010747,-2.193051717065516,7.7087597366203235,-1.1451440497488448,-11.549559048131965,11.756015841737185,-4.577020763411179,-0.14516408171444292,0.2903281634288853,-0.3057311213418695,0.2903281634288853,0.3937161201120749,-0.3057311213418697,735.5695190429688,1715.30126953125,-395.86627197265625,2820.813720703125,-1714.1712646484375,-395.86627197265625,4.799236068181259,9.667986666849039,2.0436878379141743,9.481371010233277,11.87933763251626,2.0436878379141743,100,8.985828999999997,21,-2,8,0.894,1,0.28600000000000003,0.125,-3.79,0.0,1575.006,998.252,1152.5,897.087,7.481,0.005952000000000001,>4<50
1.0,0.5,0.0,0.0,0.0,-0.3533965802277408,0.532082686063724,-0.3386958623676535,0.4890223715064342,-0.4678348874543299,0.13882227247959605,-0.3146310553735961,0.44323159439290427,-0.23445269907207045,0.4227381676013918,-0.6170654276632592,0.300179420114069,-0.2799375122708139,0.5103521816546924,-0.3199686150300869,0.5306140568715292,-0.5205112526008564,0.07945114137554454,2.5928788299655983,-13.770540442798278,12.300956872882788,-13.872826617777871,14.707820970228985,-1.958289612501212,3.688011680635322,-10.01053607633596,12.851137870466845,-12.345569999890044,9.56114385351924,-3.744187328395401,0.3121307581208211,0.26313695388825226,0.3121307581208211,0.2631369538882522,0.3121307581208211,0.2631369538882522,668.4601440429688,-90.28630065917969,283.259521484375,-910.9912109375,-475.5028991699219,1103.882080078125,1.1954209916309952,12.803503137495033,2.1124575714262264,11.350866694345706,-2.259366867192284,7.897768163392843,99,6.35696,10,-1,1,0.914,0,0.8,0.8059999999999999,0.31,0.52,127.15899999999999,79.986,100.897,80.921,1.291,0.0806,>1<2
1.0,0.0,0.0,0.0,0.0,-0.4245257122838072,0.33954854088147435,-0.4427782948505139,0.1517710735920244,0.6433577083440674,-0.2673733156832473,0.0,0.0,0.0,0.0,0.0,1.0,0.3261634402184544,-0.22322759132739006,0.2973128491064397,-0.4819476515176424,-0.468945101567669,0.550644055087825,2.4869842234734905,-8.926612898350196,-0.4200876811218724,2.737413690192028,-11.75655914996778,15.878861815774329,-3.395806900899114,10.088743546755657,0.8859372919892615,-1.6710592921139684,8.466137555644128,-14.373952201375964,-0.2308452662448722,0.2446176107975579,-0.15374975730798665,0.10525374035117738,0.507813786915672,-0.4927828803580282,-176.94813537597656,-1054.2943115234377,222.41693115234366,1099.818115234375,634.2571411132812,-588.775390625,8.921083735094278,10.170047224496473,8.921083735094278,8.748545859237876,10.96272231356743,-0.2863317341564097,99,8.58098,21,3,11,0.725,4,0.33299999999999996,0.13699999999999998,-9.44,0.27,617.432,350.22,582.354,410.605,6.547999999999999,0.006523999999999999,>4<50
0.3333333333333333,0.0,0.0,0.0,0.0,-0.2861446524776238,-0.2906357741049185,-0.28905490579603904,0.5657426247873019,-0.2887057470701543,0.5887984546613347,-0.18748016755935454,-0.33895146547707666,-0.3389514654770765,0.5976987030159843,-0.5714877419174589,0.2263471142402631,-0.1950444420041322,-0.3730251706813612,-0.3726363065988959,0.5472495418017131,-0.19510471518103234,0.5885610926638922,1.9075844494027607,14.046106155061354,-2.3325930330894256,-13.531737310254615,13.350776489892885,-13.440136751012954,2.1611777890887383,4.463396641018467,-9.838235139884164,11.881857732015328,-8.541775206322548,-0.12642181591582494,0.011706880652720708,-0.2207207689447749,-0.22072076894477485,0.4651499376406338,-0.32696661015618866,0.4651499376406337,-1911.0782470703125,-577.312255859375,-577.312255859375,568.41455078125,2680.48193359375,1560.6353759765625,6.5214994683569385,12.307910367421426,12.307910367421426,2.3309331535592674,9.267066405909935,1.9300771928631089,101,4.538169,20,1,3,0.8540000000000001,0,0.2,-0.086,2.74,0.46,618.474,378.171,515.989,410.04699999999997,4.31,-0.0043,>4<50
1.0,0.0,0.0,0.0,0.0,-0.058121852733741625,0.1666672212683113,-0.5244663209155828,0.42370545531830783,-0.5109535661561756,0.5031690632188767,0.15801346998891802,0.2785448151551819,-0.08626417961669773,-0.7937258239615741,-0.06261360855508599,0.5060453269891102,-0.05617532063502447,-0.029268330692795164,-0.4541879483531994,0.596209331434115,-0.4933882740606664,0.436810542307581,-2.5618904256136097,-1.91032834141766,-10.68769900858153,15.23172992202435,-10.687699008581546,10.61588686217,-3.484813934845233,-11.571686225972671,-2.0097756839552567,9.963890038299976,-6.3431090172885884,13.445494823761768,0.09719150393388352,-0.1961719672107181,0.3552852519188396,-0.3086688362565429,0.3915013957064905,-0.3670249601964074,-39.26225662231445,-205.6758117675781,288.5293884277344,122.11392211914062,476.65716552734375,-393.7995910644531,6.737139083637527,7.759979216299803,12.544847412398601,-1.6347987860913389,12.544847412398601,0.07902775562933362,98,6.946555,8,0,4,0.768,1,0.625,0.583,-0.94,0.0,318.793,180.977,285.689,201.035,1.22,0.072875,>1<2
0.0,0.0,0.0,0.0,0.0,-0.2802723084917959,0.5739638600773235,-0.0824522337418333,-0.4009366911420929,-0.3559682232747028,0.5456655965731041,0.2298520785517722,-0.4461057784360163,-0.3911476999594294,0.4283778121967021,0.5342751358372664,-0.3552515481901681,-0.19302523488408,0.5736008499111941,-0.11556814735609472,-0.2886061825316735,-0.5062717519401588,0.5298704668008197,5.735369853120988,-11.411784728406285,-6.028715304579163,12.371306408966406,9.3500694278995,-10.016245657001438,-2.6972354160555683,-5.821930489552879,12.497425852904932,-12.165764127197974,1.4250205340364293,6.762483645865059,0.3387389311645653,-0.3387389311645652,-0.17451681527720364,0.1745168152772035,0.359973680510795,-0.3599736805107945,-134.90547180175778,50.15557861328125,456.7376708984375,240.996337890625,-541.4703369140625,-325.7434387207031,1.9929965465900807,12.097946235412962,8.932495069305528,3.003968790138095,-1.363371605925681,10.373895597628882,101,5.027204,10,-1,3,0.9059999999999999,0,0.6,0.426,0.26,0.0,470.81800000000004,255.58599999999998,423.444,282.64,1.484,0.0426,>1<2
1.0,0.5,0.0,0.0,0.0,0.2319104758036924,-0.6265595772806015,0.3402097157236044,0.2318219966235153,0.3405080906616608,-0.5178907015318581,-0.3643500893713445,0.4870264160661788,-0.13089224170480296,-0.2722629391263541,-0.1308922417048027,-0.7222614599506807,0.145054898473759,0.44099249276705377,-0.5561425598602437,0.146002403957642,-0.5561425598602441,0.3802353245223908,-2.991403097505629,16.473467694987733,-11.813201359555805,-2.9649417017045767,-11.813201359555812,13.10927982333408,-3.77833182334332,8.443561870279098,-7.138997001913313,-12.408380359125696,11.433696577488348,3.4484507366148787,0.011028860977473449,0.4514060522224214,-0.25894949379032256,-0.09586760229195562,-0.32154726166559483,0.4787537557076579,90.78018951416016,17.742094039916992,-126.11061096191406,-208.6573944091797,173.3390350341797,-53.08440399169922,5.235157403700747,-6.668214240067455,12.301116397920424,7.007278730714736,12.301116397920424,-5.051124954896369,101,6.478034,5,-2,2,0.888,0,0.8,0.778,-0.89,0.0,205.736,124.385,138.923,103.23700000000001,0.331,0.1556,>0<1
1.0,0.0,0.0,0.0,0.0,-0.2813560601647297,-0.2813935324398399,-0.2953883164096185,0.6060010954699341,-0.2954635467945453,0.5476003603387496,-2.837582581083261e-17,-2.8375819184512284e-17,-1.4869476195186266e-17,-0.7071067811865478,5.865245919709901e-18,0.7071067811865471,-0.28208104573590165,-0.28083342207904083,-0.2941729599843385,0.6073587052209107,-0.2964183988885283,0.5461471214670167,-1.1746977702174326,-1.1746977702174295,-13.498678315272233,15.412636216229732,-13.676552343436882,14.111989982914258,9.750423428377387,-9.75042342837737,3.558190087230681,-7.316460996458777,8.738153168736192,-4.9798822595081065,-0.07669521929197275,-0.1247958525971895,-0.235891109521502,0.4922270271266215,-0.3018038429086517,0.4795444546959829,-69.22403717041016,-108.83106231689452,-166.46360778808594,-90.26494598388672,-126.88211059570312,-145.45919799804688,9.034389241810086,9.034389241810086,10.075596133654042,2.959970922033817,9.392910465060904,2.9723977288565875,99,10.747162,15,2,6,0.79,1,0.5329999999999999,0.47200000000000003,-4.94,0.0,805.681,444.494,678.732,400.29400000000004,2.3480000000000003,0.031467,>2<3
1.0,1.0,0.25,0.0,0.0,-0.36839520244568535,0.4651745456609585,-0.2797526316215577,0.4764471992044668,-0.5337580660607653,0.24028415526252964,-0.3808018107772699,0.06184577395661206,-0.1989786083180508,0.02777782738494386,-0.3425754577378498,0.8327322754917973,0.585657542429982,-0.3940808158120331,0.058633077725724576,-0.3147021524510732,0.4778640818854309,-0.4133717337780381,-11.866093288219373,3.4199622840175303,-2.193651317788674,6.481223372160881,-8.537786838995059,12.696345788824694,11.332312171949185,-1.0758735315149508,-9.265832370225482,0.12968018389807914,-8.10637885495948,6.986092400852652,-0.3084470140748541,0.3084470140748541,-0.14109202554433906,0.3084470140748544,-0.3084470140748542,0.4232760766330175,-216.7378692626953,20.95648193359375,-96.0405502319336,277.994384765625,141.63851928710938,-353.09234619140625,2.632050344612069,12.09962687251447,4.853415407002887,12.306660493779555,1.1471043298097559,7.852840430760389,98,9.323733,7,-1,1,0.758,1,0.429,0.314,0.71,0.0,429.714,280.815,312.94599999999997,232.485,1.153,0.044857,>1<2
0.0,0.0,0.0,0.0,0.0,-0.4332060923885461,-0.5406333752126189,-0.1939611362606788,0.4568065219443937,0.2530308953488566,0.4579631865686877,-0.30987642556031203,-0.4633212101787201,-0.4269394867642037,0.3387135923758519,0.5338635583907757,0.3275599717367693,0.2930896336131689,0.4534433500238374,0.4384332282924836,-0.303220819605093,-0.5742585376748047,-0.3074868546495925,-11.045960296651078,-13.559766033475633,-1.547341507244563,4.79925786649471,18.37858965262554,2.9752203182510226,-11.582252521987995,-4.595543069456389,1.8565747685530891,-5.503154334888951,8.987887489557965,10.83648766822228,0.40683776878535705,0.40683776878535705,0.40683776878535705,0.033907175588937216,0.033907175588937195,0.033907175588937195,2191.457275390625,-2380.891845703125,1077.2867431640623,-93.76789855957031,-1265.0419921875,-93.76789855957031,-0.8035724589697399,-2.138118523332849,1.8802815172592573,12.03966765279573,8.737816369021044,12.03966765279573,101,6.257925,5,1,1,0.856,0,0.4,0.10300000000000001,0.31,0.0,165.75099999999995,93.448,131.012,83.921,0.889,0.0206,>0<1
0.0,0.0,0.0,0.0,0.0,0.4096855268857295,-0.5638384332149385,0.09133222384997176,0.17104757277217608,-0.5392879566030221,0.4310610663100861,0.0,0.0,0.0,0.0,0.0,1.0,-0.32738085038050324,0.5252923026797547,0.07975358666853992,-0.2160319282315528,0.49925892358658597,-0.5608920343227951,3.526289134897133,-8.120719035657967,-2.7260550737379177,0.4896541756186103,-9.24271536066422,16.07354615954437,5.648916531842342,-5.94574737249727,-9.456873745589775,1.4242982504431256,-5.94574737249727,14.275153708298848,0.30844701407485425,-0.3084470140748543,-0.1410920255443391,0.3084470140748542,-0.3084470140748544,0.4232760766330175,777.60693359375,-705.5610961914062,-101.45396423339844,457.07757568359375,173.52151489257812,-385.0157470703125,6.640779693268504,12.43451713306958,10.639445752762178,9.124833448646132,12.43451713306958,-0.6680193491121084,99,7.720544,12,-2,4,0.8109999999999999,1,0.5,0.33799999999999997,-3.14,0.0,317.378,211.176,251.02200000000002,218.298,2.52,0.028167,>2<3
1.0,1.0,0.0,0.0,0.0,-0.2874721365292967,-0.2887245271695625,-0.2877462793805459,0.6141707421962886,-0.28911946721194626,0.5388916680946059,0.22089988741457092,0.24384204624760555,0.2891570221544827,-0.8370424868734185,0.2696462758875389,-0.1865027448310267,-0.2767458394533361,-0.2621653278238452,-0.3226826304432157,0.6145670557175528,-0.2902215862090584,0.5372483282128366,-1.6015140988426035,-10.915525983157165,-1.3366185809596531,14.814599661790032,-14.489769678037069,13.528828679206464,-6.918481487148753,-3.3804608183006053,-12.248695990158744,12.614818236534074,-0.6285887504494962,10.561408809523527,0.021287606880360733,-0.2086686131393453,-0.2086686131393453,0.4608956608531076,-0.3059376753215126,0.4608956608531076,-123.38215637207031,-347.322021484375,83.6922378540039,202.50152587890625,-21.429340362548828,-228.4897766113281,7.585728135253726,10.367309193964571,8.878343227645315,-1.8398960486390408,11.907825780163634,-1.1141735519165137,99,7.137297,16,-1,3,0.737,3,0.312,0.22899999999999998,1.62,0.0,913.571,571.7280000000002,726.584,592.33,4.31,0.014313,>4<50
1.0,1.0,1.0,1.0,1.0,-0.4775498060028796,-0.13244671829528,0.4483280057700313,0.43628615371845625,-0.540640578145009,0.26602294295469303,-0.4680232024663673,-0.33298169613252554,-0.23749936372574496,-0.2374993637257451,-0.5681586833841961,0.4842120268525986,-0.3910607952190775,0.09335568495219276,0.4663729907420106,0.4268036552541749,-0.6592588438680019,0.0637873081387117,-9.720590539791484,-0.039624647050986936,1.1207944507993304,7.743786277859219,-13.802732933997085,14.698367392181005,2.1059309686238223,-6.678054457699479,-9.478358251798037,-6.298560913741545,13.8906601499102,6.45838250470503,0.4651499376406338,0.011706880652720669,-0.2207207689447748,-0.22072076894477485,0.4651499376406335,-0.32696661015618844,437.44134521484375,-559.94970703125,-80.80040740966797,-834.9409790039062,162.4551239013672,-316.69256591796875,2.0586421206009167,5.441889867098073,11.105340359966467,11.105340359966467,-1.3145050615275564,7.1272583594378425,101,5.416052,18,-3,3,0.8540000000000001,2,0.611,0.56,-0.56,0.0,621.656,358.475,540.345,392.108,1.131,0.031111,>1<2
1.0,1.0,0.75,0.0,0.0,-0.2596318878860012,0.6306685830370283,-0.2636371536052224,-0.3040357979838151,-0.3221418563652048,0.5187781128032279,0.14272482879381748,-0.8642420857029364,0.07537773302157967,0.10512522146667068,0.08391416097519999,0.4571001414455621,-0.29080358342365537,0.6717712432891634,-0.2757709708605556,-0.2893109483186669,-0.28705841284293754,0.4711726721567864,-1.880228082808316,16.79588733614287,-1.549377404180582,-12.163016660138078,-14.269490412132427,13.066225223116536,-0.09615997098328084,-16.08068916333329,12.218920592083295,7.939065886923282,5.72478343954022,-9.705920784230221,-0.056086107611774974,0.4712220276113834,-0.06717648552886914,-0.2572499839189851,-0.3111224491717491,0.4740880499930816,250.03976440429688,-418.4028930664063,-193.31622314453125,24.95536994934082,-672.8561401367188,504.4908447265625,1.4944642044494945,17.060025412999266,4.1570986629474485,-1.4166221744726144,-1.7635419741885272,10.593870756507354,97,6.797282000000001,11,0,2,0.92,0,0.909,0.919,-0.73,0.0,588.607,318.803,493.74,313.892,1.851,0.08354500000000001,>1<2
